ticker,raw_ticker,exchange_source,company_name_source,Security Name
CDRO,CDRO,NASDAQ,"Codere Online Luxembourg, S.A.","Codere Online Luxembourg, S.A. - Ordinary Shares"
CDT,CDT,NASDAQ,CDT Equity Inc.,CDT Equity Inc. - Common Stock
CDW,CDW,NASDAQ,CDW Corporation,CDW Corporation - Common Stock
CDXS,CDXS,NASDAQ,"Codexis, Inc.","Codexis, Inc. - Common Stock"
CDZI,CDZI,NASDAQ,"Cadiz, Inc.","Cadiz, Inc. - Common Stock"
CE,CE,NYSE,Celanese Corporation Common Stock,Celanese Corporation Common Stock
CECO,CECO,NASDAQ,CECO Environmental Corp.,CECO Environmental Corp. - Common Stock
CEG,CEG,NASDAQ,Constellation Energy Corporation,Constellation Energy Corporation - Common Stock When-Issued
CELC,CELC,NASDAQ,Celcuity Inc.,Celcuity Inc. - Common Stock
CELH,CELH,NASDAQ,"Celsius Holdings, Inc.","Celsius Holdings, Inc. - Common Stock"
CELU,CELU,NASDAQ,Celularity Inc.,Celularity Inc. - Class A Common Stock
CELZ,CELZ,NASDAQ,"Creative Medical Technology Holdings, Inc.","Creative Medical Technology Holdings, Inc. - Common Stock"
CENN,CENN,NASDAQ,Cenntro Inc.,Cenntro Inc. - Common Stock
CENT,CENT,NASDAQ,Central Garden & Pet Company,Central Garden & Pet Company - Common Stock
CENTA,CENTA,NASDAQ,Central Garden & Pet Company,Central Garden & Pet Company - Class A Common Stock Nonvoting
CENX,CENX,NASDAQ,Century Aluminum Company,Century Aluminum Company - Common Stock
CEPF,CEPF,NASDAQ,"Cantor Equity Partners IV, Inc.","Cantor Equity Partners IV, Inc. - Class A Ordinary Shares"
CEPO,CEPO,NASDAQ,"Cantor Equity Partners I, Inc.","Cantor Equity Partners I, Inc. - Class A Ordinary Shares"
CEPS,CEPS,NASDAQ,"Cantor Equity Partners VI, Inc.","Cantor Equity Partners VI, Inc. - Class A Ordinary Shares"
CEPT,CEPT,NASDAQ,"Cantor Equity Partners II, Inc.","Cantor Equity Partners II, Inc. - Class A ordinary share"
CEPV,CEPV,NASDAQ,"Cantor Equity Partners V, Inc.","Cantor Equity Partners V, Inc. - Class A Ordinary Shares"
CERS,CERS,NASDAQ,Cerus Corporation,Cerus Corporation - Common Stock
CERT,CERT,NASDAQ,"Certara, Inc.","Certara, Inc. - Common Stock"
CETX,CETX,NASDAQ,Cemtrex Inc.,Cemtrex Inc. - Common Stock
CEVA,CEVA,NASDAQ,"CEVA, Inc.","CEVA, Inc. - Common Stock"
CF,CF,NYSE,"CF Industries Holdings, Inc. Common Stock","CF Industries Holdings, Inc. Common Stock"
CFBK,CFBK,NASDAQ,CF Bankshares Inc.,CF Bankshares Inc. - Common Stock
CFFI,CFFI,NASDAQ,C&F Financial Corporation,C&F Financial Corporation - Common Stock
CFFN,CFFN,NASDAQ,"Capitol Federal Financial, Inc.","Capitol Federal Financial, Inc. - Common Stock"
CFG,CFG,NYSE,"Citizens Financial Group, Inc. Common Stock","Citizens Financial Group, Inc. Common Stock"
CFR,CFR,NYSE,"Cullen/Frost Bankers, Inc. Common Stock","Cullen/Frost Bankers, Inc. Common Stock"
CG,CG,NASDAQ,The Carlyle Group Inc.,The Carlyle Group Inc. - Common Stock
CGAU,CGAU,NYSE,Centerra Gold Inc. Common Shares,Centerra Gold Inc. Common Shares
CGC,CGC,NASDAQ,Canopy Growth Corporation,Canopy Growth Corporation - Common Shares
CGCT,CGCT,NASDAQ,Cartesian Growth Corporation III,Cartesian Growth Corporation III - Class A Ordinary Shares
CGEM,CGEM,NASDAQ,"Cullinan Therapeutics, Inc.","Cullinan Therapeutics, Inc. - Common Stock"
CGEN,CGEN,NASDAQ,Compugen Ltd.,Compugen Ltd. - Ordinary Shares
CGNT,CGNT,NASDAQ,Cognyte Software Ltd.,Cognyte Software Ltd. - Ordinary Shares
CGNX,CGNX,NASDAQ,Cognex Corporation,Cognex Corporation - Common Stock
CGON,CGON,NASDAQ,"CG Oncology, Inc.","CG Oncology, Inc. - Common stock"
CGTL,CGTL,NASDAQ,Creative Global Technology Holdings Limited,Creative Global Technology Holdings Limited - Class A Ordinary Shares
CGTX,CGTX,NASDAQ,"Cognition Therapeutics, Inc.","Cognition Therapeutics, Inc. - Common Stock"
CHAI,CHAI,NASDAQ,"Core AI Holdings, Inc.","Core AI Holdings, Inc. - Common Shares"
CHCI,CHCI,NASDAQ,"Comstock Holding Companies, Inc.","Comstock Holding Companies, Inc. - Class A Common Stock"
CHCO,CHCO,NASDAQ,City Holding Company,City Holding Company - Common Stock
CHD,CHD,NYSE,"Church & Dwight Company, Inc. Common Stock","Church & Dwight Company, Inc. Common Stock"
CHDN,CHDN,NASDAQ,"Churchill Downs, Incorporated","Churchill Downs, Incorporated - Common Stock"
CHE,CHE,NYSE,Chemed Corp,Chemed Corp
CHEC,CHEC,NASDAQ,Chenghe Acquisition III Co.,Chenghe Acquisition III Co. - Class A Ordinary Shares
CHEF,CHEF,NASDAQ,"The Chefs' Warehouse, Inc.","The Chefs' Warehouse, Inc. - Common Stock"
CHGG,CHGG,NYSE,"Chegg, Inc. Common Stock","Chegg, Inc. Common Stock"
CHH,CHH,NYSE,"Choice Hotels International, Inc. Common Stock","Choice Hotels International, Inc. Common Stock"
CHKP,CHKP,NASDAQ,Check Point Software Technologies Ltd.,Check Point Software Technologies Ltd. - Ordinary Shares
CHMG,CHMG,NASDAQ,Chemung Financial Corp ,Chemung Financial Corp  - Common Stock
CHMI,CHMI,NYSE,Cherry Hill Mortgage Investment Corporation Common Stock,Cherry Hill Mortgage Investment Corporation Common Stock
CHNR,CHNR,NASDAQ,"China Natural Resources, Inc.","China Natural Resources, Inc. - Common Shares"
CHPG,CHPG,NASDAQ,ChampionsGate Acquisition Corporation,ChampionsGate Acquisition Corporation - Class A Ordinary Share
CHPT,CHPT,NYSE,"ChargePoint Holdings, Inc. Common Stock","ChargePoint Holdings, Inc. Common Stock"
CHR,CHR,NASDAQ,"Cheer Holding, Inc. ","Cheer Holding, Inc.  - Class A Ordinary Share"
CHRD,CHRD,NASDAQ,Chord Energy Corporation,Chord Energy Corporation - Common Stock
CHRN,CHRN,NASDAQ,ChronoScale Corporation,ChronoScale Corporation - Common Stock
CHRS,CHRS,NASDAQ,"Coherus Oncology, Inc.","Coherus Oncology, Inc. - Common Stock"
CHRW,CHRW,NASDAQ,"C.H. Robinson Worldwide, Inc.","C.H. Robinson Worldwide, Inc. - Common Stock"
CHSN,CHSN,NASDAQ,Chanson International Holding,Chanson International Holding - Class A Ordinary Shares
CHT,CHT,NYSE,"Chunghwa Telecom Co., Ltd.","Chunghwa Telecom Co., Ltd."
CHTR,CHTR,NASDAQ,"Charter Communications, Inc.","Charter Communications, Inc. - Class A Common Stock"
CHWY,CHWY,NYSE,"Chewy, Inc. Class A Common Stock","Chewy, Inc. Class A Common Stock"
CHYM,CHYM,NASDAQ,"Chime Financial, Inc.","Chime Financial, Inc. - Class A Common Stock"
CI,CI,NYSE,The Cigna Group Common Stock,The Cigna Group Common Stock
CIA,CIA,NYSE,"Citizens, Inc. Class A Common Stock ($1.00 Par)","Citizens, Inc. Class A Common Stock ($1.00 Par)"
CIEN,CIEN,NYSE,Ciena Corporation Common Stock,Ciena Corporation Common Stock
CIFR,CIFR,NASDAQ,Cipher Digital Inc.,Cipher Digital Inc. - Common Stock
CIGI,CIGI,NASDAQ,Colliers International Group Inc. ,Colliers International Group Inc.  - Subordinate Voting Shares
CIIT,CIIT,NASDAQ,"Tianci International, Inc.","Tianci International, Inc. - Common Stock"
CIM,CIM,NYSE,Chimera Investment Corporation Common Stock,Chimera Investment Corporation Common Stock
CINF,CINF,NASDAQ,Cincinnati Financial Corporation,Cincinnati Financial Corporation - Common Stock
CING,CING,NASDAQ,Cingulate Inc.,Cingulate Inc. - Common Stock
CINT,CINT,NYSE,CI&T Inc Class A Common Shares,CI&T Inc Class A Common Shares
CION,CION,NYSE,CION Investment Corporation Common Stock,CION Investment Corporation Common Stock
CISS,CISS,NASDAQ,C3is Inc.,C3is Inc. - Common Stock
CIVB,CIVB,NASDAQ,"Civista Bancshares, Inc. ","Civista Bancshares, Inc.  - Common Stock"
CL,CL,NYSE,Colgate,Colgate-Palmolive Company Common Stock
CLAR,CLAR,NASDAQ,Clarus Corporation,Clarus Corporation - Common Stock
CLB,CLB,NYSE,Core Laboratories Inc. Common Stock,Core Laboratories Inc. Common Stock
CLBK,CLBK,NASDAQ,"Columbia Financial, Inc.","Columbia Financial, Inc. - Common Stock"
CLBR,CLBR,NYSE,Colombier Acquisition Corp. III Class A Ordinary Shares,Colombier Acquisition Corp. III Class A Ordinary Shares
CLBT,CLBT,NASDAQ,Cellebrite DI Ltd.,Cellebrite DI Ltd. - Ordinary Shares
CLDX,CLDX,NASDAQ,"Celldex Therapeutics, Inc.","Celldex Therapeutics, Inc. - Common Stock"
CLF,CLF,NYSE,Cleveland,Cleveland-Cliffs Inc. Common Stock
CLFD,CLFD,NASDAQ,"Clearfield, Inc.","Clearfield, Inc. - Common Stock"
CLH,CLH,NYSE,"Clean Harbors, Inc. Common Stock","Clean Harbors, Inc. Common Stock"
CLIK,CLIK,NASDAQ,Click Holdings Limited,Click Holdings Limited - Ordinary Share
CLIR,CLIR,NASDAQ,ClearSign Technologies Corporation,ClearSign Technologies Corporation - Common Stock
CLMB,CLMB,NASDAQ,"Climb Global Solutions, Inc.","Climb Global Solutions, Inc. - Common Stock"
CLMT,CLMT,NASDAQ,"Calumet, Inc","Calumet, Inc - Common Stock"
CLNE,CLNE,NASDAQ,Clean Energy Fuels Corp.,Clean Energy Fuels Corp. - Common Stock
CLNN,CLNN,NASDAQ,Clene Inc.,Clene Inc. - Common Stock
CLOV,CLOV,NASDAQ,"Clover Health Investments, Corp. ","Clover Health Investments, Corp.  - Class A Common stock"
CLPR,CLPR,NYSE,Clipper Realty Inc. Common Stock,Clipper Realty Inc. Common Stock
CLPS,CLPS,NASDAQ,CLPS Incorporation,CLPS Incorporation - Common Stock
CLPT,CLPT,NASDAQ,ClearPoint Neuro Inc.,ClearPoint Neuro Inc. - Common Stock
CLRB,CLRB,NASDAQ,"Cellectar Biosciences, Inc.","Cellectar Biosciences, Inc. - Common Stock"
CLS,CLS,NYSE,"Celestica, Inc. Common Stock","Celestica, Inc. Common Stock"
CLSK,CLSK,NASDAQ,"CleanSpark, Inc.","CleanSpark, Inc. - Common Stock"
CLST,CLST,NASDAQ,"Catalyst Bancorp, Inc.","Catalyst Bancorp, Inc. - common stock"
CLVT,CLVT,NYSE,Clarivate Plc Ordinary Shares,Clarivate Plc Ordinary Shares
CLW,CLW,NYSE,Clearwater Paper Corporation Common Stock,Clearwater Paper Corporation Common Stock
CLWT,CLWT,NASDAQ,Euro Tech Holdings Company Limited,Euro Tech Holdings Company Limited - Ordinary Shares
CLX,CLX,NYSE,Clorox Company (The) Common Stock,Clorox Company (The) Common Stock
CLYM,CLYM,NASDAQ,"Climb Bio, Inc.","Climb Bio, Inc. - Common Stock"
CM,CM,NYSE,Canadian Imperial Bank of Commerce Common Stock,Canadian Imperial Bank of Commerce Common Stock
CMBT,CMBT,NYSE,CMB.TECH NV Ordinary Shares,CMB.TECH NV Ordinary Shares
CMC,CMC,NYSE,Commercial Metals Company Common Stock,Commercial Metals Company Common Stock
CMCO,CMCO,NASDAQ,Columbus McKinnon Corporation,Columbus McKinnon Corporation - Common Stock
CMCSA,CMCSA,NASDAQ,Comcast Corporation,Comcast Corporation - Class A Common Stock
CMCT,CMCT,NASDAQ,Creative Media ,Creative Media  - Common Stock
CMDB,CMDB,NYSE,Costamare Bulkers Holdings Limited Common Stock,Costamare Bulkers Holdings Limited Common Stock
CME,CME,NASDAQ,CME Group Inc.,CME Group Inc. - Class A Common Stock
CMG,CMG,NYSE,"Chipotle Mexican Grill, Inc. Common Stock","Chipotle Mexican Grill, Inc. Common Stock"
CMI,CMI,NYSE,Cummins Inc. Common Stock,Cummins Inc. Common Stock
CMII,CMII,NASDAQ,Columbus Circle Capital Corp II,Columbus Circle Capital Corp II - Class A Ordinary Shares
CMND,CMND,NASDAQ,Clearmind Medicine Inc.,Clearmind Medicine Inc. - Common Shares
CMP,CMP,NYSE,Compass Minerals Intl Inc Common Stock,Compass Minerals Intl Inc Common Stock
CMPR,CMPR,NASDAQ,Cimpress plc,Cimpress plc - Ordinary Shares
CMPX,CMPX,NASDAQ,"Compass Therapeutics, Inc.","Compass Therapeutics, Inc. - Common Stock"
CMRC,CMRC,NASDAQ,"Commerce.com, Inc.","Commerce.com, Inc. - Series 1 Common Stock"
CMRE,CMRE,NYSE,Costamare Inc. Common Stock $0.0001 par value,Costamare Inc. Common Stock $0.0001 par value
CMS,CMS,NYSE,CMS Energy Corporation Common Stock,CMS Energy Corporation Common Stock
CMTL,CMTL,NASDAQ,Comtech Telecommunications Corp.,Comtech Telecommunications Corp. - Common Stock
CMTV,CMTV,NASDAQ,Community Bancorp. ,Community Bancorp.  - Common stock
CNA,CNA,NYSE,CNA Financial Corporation Common Stock,CNA Financial Corporation Common Stock
CNC,CNC,NYSE,Centene Corporation Common Stock,Centene Corporation Common Stock
CNCK,CNCK,NASDAQ,Coincheck Group N.V.,Coincheck Group N.V. - Ordinary Shares
CNDT,CNDT,NASDAQ,Conduent Incorporated,Conduent Incorporated - Common Stock
CNEY,CNEY,NASDAQ,CN Energy Group Inc.,CN Energy Group Inc. - Class A Ordinary Shares
CNH,CNH,NYSE,CNH Industrial N.V. Common Shares,CNH Industrial N.V. Common Shares
CNI,CNI,NYSE,Canadian National Railway Company Common Stock,Canadian National Railway Company Common Stock
CNK,CNK,NYSE,"Cinemark Holdings Inc Cinemark Holdings, Inc. Common Stock","Cinemark Holdings Inc Cinemark Holdings, Inc. Common Stock"
CNM,CNM,NYSE,"Core & Main, Inc. Class A Common Stock","Core & Main, Inc. Class A Common Stock"
CNMD,CNMD,NYSE,CONMED Corporation Common Stock,CONMED Corporation Common Stock
CNNE,CNNE,NYSE,"Cannae Holdings, Inc. Common Stock","Cannae Holdings, Inc. Common Stock"
CNO,CNO,NYSE,"CNO Financial Group, Inc. Common Stock","CNO Financial Group, Inc. Common Stock"
CNO$A,CNO$A,NYSE,"CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060","CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060"
CNOB,CNOB,NASDAQ,"ConnectOne Bancorp, Inc.","ConnectOne Bancorp, Inc. - Common Stock"
CNP,CNP,NYSE,"CenterPoint Energy, Inc (Holding Co) Common Stock","CenterPoint Energy, Inc (Holding Co) Common Stock"
CNQ,CNQ,NYSE,Canadian Natural Resources Limited Common Stock,Canadian Natural Resources Limited Common Stock
CNR,CNR,NYSE,"Core Natural Resources, Inc. Common Stock","Core Natural Resources, Inc. Common Stock"
CNS,CNS,NYSE,Cohen & Steers Inc Common Stock,Cohen & Steers Inc Common Stock
CNSP,CNSP,NASDAQ,"CNS Pharmaceuticals, Inc.","CNS Pharmaceuticals, Inc. - Common Stock"
CNTB,CNTB,NASDAQ,Connect Biopharma Holdings Limited,Connect Biopharma Holdings Limited - Ordinary Shares
CNTN,CNTN,NASDAQ,"Canton Strategic Holdings, Inc.","Canton Strategic Holdings, Inc. - Common Stock"
CNTX,CNTX,NASDAQ,Context Therapeutics Inc.,Context Therapeutics Inc. - Common Stock
CNTY,CNTY,NASDAQ,"Century Casinos, Inc.","Century Casinos, Inc. - Common Stock"
CNVS,CNVS,NASDAQ,Cineverse Corp.,Cineverse Corp. - Class A Common Stock
CNX,CNX,NYSE,CNX Resources Corporation Common Stock,CNX Resources Corporation Common Stock
CNXC,CNXC,NASDAQ,Concentrix Corporation,Concentrix Corporation - Common Stock
CNXN,CNXN,NASDAQ,"PC Connection, Inc.","PC Connection, Inc. - Common Stock"
COAG,COAG,NASDAQ,"Hemab Therapeutics Holdings, Inc.","Hemab Therapeutics Holdings, Inc. - Common Stock"
COCO,COCO,NASDAQ,"The Vita Coco Company, Inc.","The Vita Coco Company, Inc. - Common Stock"
COCP,COCP,NASDAQ,"Cocrystal Pharma, Inc.","Cocrystal Pharma, Inc. - Common Stock"
CODA,CODA,NASDAQ,"Coda Octopus Group, Inc.","Coda Octopus Group, Inc. - Common stock"
CODI,CODI,NYSE,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,D/B/A Compass Diversified Holdings Shares of Beneficial Interest
CODX,CODX,NASDAQ,"Co-Diagnostics, Inc.","Co-Diagnostics, Inc. - Common Stock"
COF,COF,NYSE,Capital One Financial Corporation Common Stock,Capital One Financial Corporation Common Stock
COFS,COFS,NASDAQ,"ChoiceOne Financial Services, Inc.","ChoiceOne Financial Services, Inc. - Common Stock"
COGT,COGT,NASDAQ,"Cogent Biosciences, Inc.","Cogent Biosciences, Inc. - Common Stock"
COHR,COHR,NYSE,Coherent Corp. Common Stock,Coherent Corp. Common Stock
COHU,COHU,NASDAQ,"Cohu, Inc.","Cohu, Inc. - Common Stock"
COIN,COIN,NASDAQ,"Coinbase Global, Inc.","Coinbase Global, Inc. - Class A Common Stock"
COKE,COKE,NASDAQ,"Coca-Cola Consolidated, Inc.","Coca-Cola Consolidated, Inc. - Common Stock"
COLA,COLA,NASDAQ,Columbus Acquisition Corp,Columbus Acquisition Corp - Ordinary Shares
COLB,COLB,NASDAQ,"Columbia Banking System, Inc.","Columbia Banking System, Inc. - Common Stock"
COLL,COLL,NASDAQ,"Collegium Pharmaceutical, Inc.","Collegium Pharmaceutical, Inc. - Common Stock"
COLM,COLM,NASDAQ,Columbia Sportswear Company,Columbia Sportswear Company - Common Stock
COMP,COMP,NYSE,"Compass, Inc. Class A Common Stock","Compass, Inc. Class A Common Stock"
CON,CON,NYSE,"Concentra Group Holdings Parent, Inc. Common Stock","Concentra Group Holdings Parent, Inc. Common Stock"
COO,COO,NASDAQ,"The Cooper Companies, Inc. ","The Cooper Companies, Inc.  - Common Stock"
COOK,COOK,NYSE,"Traeger, Inc. Common Stock","Traeger, Inc. Common Stock"
COP,COP,NYSE,ConocoPhillips Common Stock,ConocoPhillips Common Stock
COPL,COPL,NYSE,Copley Acquisition Corp Ordinary Shares,Copley Acquisition Corp Ordinary Shares
COR,COR,NYSE,"Cencora, Inc. Common Stock","Cencora, Inc. Common Stock"
CORT,CORT,NASDAQ,Corcept Therapeutics Incorporated,Corcept Therapeutics Incorporated - Common Stock
CORZ,CORZ,NASDAQ,"Core Scientific, Inc.","Core Scientific, Inc. - Common Stock"
COSO,COSO,NYSE,"CoastalSouth Bancshares, Inc. Common Stock","CoastalSouth Bancshares, Inc. Common Stock"
COST,COST,NASDAQ,Costco Wholesale Corporation,Costco Wholesale Corporation - Common Stock
COTY,COTY,NYSE,Coty Inc. Class A Common Stock,Coty Inc. Class A Common Stock
COUR,COUR,NYSE,"Coursera, Inc. Common Stock","Coursera, Inc. Common Stock"
COYA,COYA,NASDAQ,"Coya Therapeutics, Inc.","Coya Therapeutics, Inc. - Common Stock"
CP,CP,NYSE,Canadian Pacific Kansas City Limited Common Shares,Canadian Pacific Kansas City Limited Common Shares
CPA,CPA,NYSE,"Copa Holdings, S.A. Class A Common Stock","Copa Holdings, S.A. Class A Common Stock"
CPAY,CPAY,NYSE,"Corpay, Inc. Common Stock","Corpay, Inc. Common Stock"
CPB,CPB,NASDAQ,The Campbell's Company,The Campbell's Company - Common Stock
CPBI,CPBI,NASDAQ,"Central Plains Bancshares, Inc.","Central Plains Bancshares, Inc. - Common Stock"
CPF,CPF,NYSE,Central Pacific Financial Corp New,Central Pacific Financial Corp New
CPHC,CPHC,NASDAQ,Canterbury Park Holding Corporation,Canterbury Park Holding Corporation - Common Stock
CPIX,CPIX,NASDAQ,Cumberland Pharmaceuticals Inc.,Cumberland Pharmaceuticals Inc. - Common Stock
CPK,CPK,NYSE,Chesapeake Utilities Corporation Common Stock,Chesapeake Utilities Corporation Common Stock
CPNG,CPNG,NYSE,"Coupang, Inc. Class A Common Stock","Coupang, Inc. Class A Common Stock"
CPRI,CPRI,NYSE,Capri Holdings Limited Ordinary Shares,Capri Holdings Limited Ordinary Shares
CPRT,CPRT,NASDAQ,"Copart, Inc.","Copart, Inc. - Common Stock"
CPRX,CPRX,NASDAQ,"Catalyst Pharmaceuticals, Inc.","Catalyst Pharmaceuticals, Inc. - Common Stock"
CPS,CPS,NYSE,Cooper,Cooper-Standard Holdings Inc. Common Stock
CPSH,CPSH,NASDAQ,CPS Technologies Corp.,CPS Technologies Corp. - Common Stock
CPSS,CPSS,NASDAQ,"Consumer Portfolio Services, Inc.","Consumer Portfolio Services, Inc. - Common Stock"
CR,CR,NYSE,Crane Company Common Stock,Crane Company Common Stock
CRAC,CRAC,NASDAQ,Crown Reserve Acquisition Corp. I,Crown Reserve Acquisition Corp. I - Class A Ordinary Shares
CRAI,CRAI,NASDAQ,"CRA International,Inc.","CRA International,Inc. - Common Stock"
CRAN,CRAN,NASDAQ,Crane Harbor Acquisition Corp. II,Crane Harbor Acquisition Corp. II - Class A Ordinary Shares
CRAQ,CRAQ,NASDAQ,Cal Redwood Acquisition Corp.,Cal Redwood Acquisition Corp. - Class A Ordinary Shares
CRBG,CRBG,NYSE,Corebridge Financial Inc. Common Stock,Corebridge Financial Inc. Common Stock
CRBP,CRBP,NASDAQ,"Corbus Pharmaceuticals Holdings, Inc.","Corbus Pharmaceuticals Holdings, Inc. - Common Stock"
CRBU,CRBU,NASDAQ,"Caribou Biosciences, Inc.","Caribou Biosciences, Inc. - Common Stock"
CRC,CRC,NYSE,California Resources Corporation Common Stock,California Resources Corporation Common Stock
CRCL,CRCL,NYSE,"Circle Internet Group, Inc. Class A Common Stock","Circle Internet Group, Inc. Class A Common Stock"
CRCT,CRCT,NASDAQ,"Cricut, Inc.","Cricut, Inc. - Class A common stock"
CRD-A,CRD.A,NYSE,Crawford & Company Common Stock,Crawford & Company Common Stock
CRD-B,CRD.B,NYSE,Crawford & Company Common Stock,Crawford & Company Common Stock
CRDF,CRDF,NASDAQ,"Cardiff Oncology, Inc.","Cardiff Oncology, Inc. - Common Stock"
CRDL,CRDL,NASDAQ,Cardiol Therapeutics Inc.,Cardiol Therapeutics Inc. - Class A Common Shares
CRDO,CRDO,NASDAQ,Credo Technology Group Holding Ltd,Credo Technology Group Holding Ltd - Ordinary Shares
CRE,CRE,NASDAQ,Cre8 Enterprise Limited,Cre8 Enterprise Limited - Class A Ordinary Shares
CREX,CREX,NASDAQ,"Creative Realities, Inc.","Creative Realities, Inc. - Common Stock"
CRGO,CRGO,NASDAQ,Freightos Limited,Freightos Limited - Ordinary shares
CRGY,CRGY,NYSE,Crescent Energy Company Class A Common Stock,Crescent Energy Company Class A Common Stock
CRH,CRH,NYSE,CRH PLC Ordinary Shares,CRH PLC Ordinary Shares
CRI,CRI,NYSE,"Carter's, Inc. Common Stock","Carter's, Inc. Common Stock"
CRK,CRK,NYSE,"Comstock Resources, Inc. Common Stock","Comstock Resources, Inc. Common Stock"
CRL,CRL,NYSE,"Charles River Laboratories International, Inc. Common Stock","Charles River Laboratories International, Inc. Common Stock"
CRM,CRM,NYSE,"Salesforce, Inc. Common Stock","Salesforce, Inc. Common Stock"
CRMD,CRMD,NASDAQ,CorMedix Inc.,CorMedix Inc. - Common Stock
CRML,CRML,NASDAQ,Critical Metals Corp.,Critical Metals Corp. - Ordinary Shares
CRMT,CRMT,NASDAQ,"America's Car-Mart, Inc.","America's Car-Mart, Inc. - Common Stock"
CRNC,CRNC,NASDAQ,Cerence Inc.,Cerence Inc. - Common Stock
CRNT,CRNT,NASDAQ,Ceragon Networks Ltd.,Ceragon Networks Ltd. - Ordinary Shares
CRNX,CRNX,NASDAQ,"Crinetics Pharmaceuticals, Inc.","Crinetics Pharmaceuticals, Inc. - Common Stock"
CRON,CRON,NASDAQ,Cronos Group Inc.,Cronos Group Inc. - Common Share
CROX,CROX,NASDAQ,"Crocs, Inc.","Crocs, Inc. - Common Stock"
CRS,CRS,NYSE,Carpenter Technology Corporation Common Stock,Carpenter Technology Corporation Common Stock
CRSP,CRSP,NASDAQ,CRISPR Therapeutics AG,CRISPR Therapeutics AG - Common Shares
CRSR,CRSR,NASDAQ,"Corsair Gaming, Inc.","Corsair Gaming, Inc. - Common Stock"
CRUS,CRUS,NASDAQ,"Cirrus Logic, Inc.","Cirrus Logic, Inc. - Common Stock"
CRVL,CRVL,NASDAQ,CorVel Corp.,CorVel Corp. - Common Stock
CRVO,CRVO,NASDAQ,CervoMed Inc.,CervoMed Inc. - Common Stock
CRVS,CRVS,NASDAQ,"Corvus Pharmaceuticals, Inc.","Corvus Pharmaceuticals, Inc. - Common Stock"
CRWD,CRWD,NASDAQ,"CrowdStrike Holdings, Inc.","CrowdStrike Holdings, Inc. - Class A Common Stock"
